Year,Parameter,Distance,date
2017,LOS,12000,256
2017,LOS,12000,256
2017,LOS,12000,256
2017,LOS,12000,257
2017,LOS,12000,257
2017,LOS,12000,258
2017,LOS,12000,258
2017,LOS,12000,258
2017,LOS,12000,258
2017,LOS,12000,258
2017,LOS,12000,260
2017,LOS,12000,260
2017,LOS,12000,260
2017,LOS,12000,260
2017,LOS,12000,260
2017,LOS,12000,260
2017,LOS,12000,260
2017,LOS,12000,261
2017,LOS,12000,261
2017,LOS,12000,261
2017,LOS,12000,261
2017,LOS,12000,261
2017,LOS,12000,261
2017,LOS,12000,262
2017,LOS,12000,262
2017,LOS,12000,262
2017,LOS,12000,262
2017,LOS,12000,262
2017,LOS,12000,263
2017,LOS,12000,263
2017,LOS,12000,263
2017,LOS,12000,263
2017,LOS,12000,264
2017,LOS,12000,264
2017,LOS,12000,264
2017,LOS,12000,264
2017,LOS,12000,264
2017,LOS,12000,264
2017,LOS,12000,264
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,265
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,266
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,267
2017,LOS,12000,268
2017,LOS,12000,268
2017,LOS,12000,268
2017,LOS,12000,268
2017,LOS,12000,268
2017,LOS,12000,268
2017,LOS,12000,268
2017,LOS,12000,269
2017,LOS,12000,269
2017,LOS,12000,269
2017,LOS,12000,269
2017,LOS,12000,269
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,270
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,271
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,272
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,273
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,274
2017,LOS,12000,275
